CustomerID,Recency,Frequency,Monetary,Frequency_log,Monetary_log
17094,322,2,402.2,1.0986122886681098,5.999432716757159
17095,23,7,2572.25,2.0794415416798357,7.852924970406669
17096,15,11,3697.93,2.4849066497880004,8.215798867619869
17097,2,9,1143.36,2.302585092994046,7.0426008077513895
17098,382,3,591.07,1.3862943611198906,6.383624871137068
17099,533,1,582.17,0.6931471805599453,6.368478739042131
17100,18,2,971.74,1.0986122886681098,6.880116831678181
17101,10,7,2507.05,2.0794415416798357,7.827260837758234
17102,262,1,25.5,0.6931471805599453,3.2771447329921766
17103,722,1,424.3,0.6931471805599453,6.052794802259588
17104,424,1,474.03,0.6931471805599453,6.163377959935002
17105,159,2,665.78,1.0986122886681098,6.50246015642561
17106,389,1,481.58,0.6931471805599453,6.179146710144033
17107,33,10,16052.72,2.3978952727983707,9.683695877403258
17108,664,1,174.95,0.6931471805599453,5.170199863767594
17109,29,8,1291.71,2.1972245773362196,7.1644960690068675
17110,165,3,499.9,1.3862943611198906,6.216406480363571
17111,47,2,459.58,1.0986122886681098,6.13248656481987
17112,503,1,197.57,0.6931471805599453,5.2911416827989415
17113,574,6,2305.59,1.9459101490553132,7.743525522397025
17114,6,8,801.12,2.1972245773362196,6.687258222608833
17115,8,7,2761.49,2.0794415416798357,7.923887725909954
17116,648,1,389.78,0.6931471805599453,5.968144741786365
17117,288,1,116.2,0.6931471805599453,4.763881877142913
17118,318,1,157.02,0.6931471805599453,5.062721607294587
17119,3,2,606.91,1.0986122886681098,6.410026844693401
17120,233,1,307.46,0.6931471805599453,5.731592175295468
17121,403,1,314.74,0.6931471805599453,5.754919090103581
17122,119,4,570.5,1.6094379124341003,6.348264483234865
17123,162,3,977.17,1.3862943611198906,6.885683479060033
17124,185,1,294.24,0.6931471805599453,5.687788584901852
17125,50,1,230.5,0.6931471805599453,5.444579873526289
17126,152,9,2016.43,2.302585092994046,7.609579703135726
17127,429,5,1155.03,1.791759469228055,7.052747000452681
17128,335,1,157.09,0.6931471805599453,5.063164491108096
17129,520,1,31.85,0.6931471805599453,3.4919517449306197
17131,5,5,2463.17,1.791759469228055,7.8096103157799615
17132,452,2,1220.91,1.0986122886681098,7.108170487264764
17133,16,12,14622.33,2.5649493574615367,9.590373477545919
17134,107,3,625.3,1.3862943611198906,6.439829489531367
17135,16,10,1722.18,2.3978952727983707,7.451926700020936
17136,662,1,231.68,0.6931471805599453,5.449664119042561
17137,416,6,1099.81,1.9459101490553132,7.003801551440143
17138,276,7,4417.27,2.0794415416798357,8.393503495738775
17139,16,25,19566.76,3.258096538021482,9.881638592929416
17140,247,1,454.12,0.6931471805599453,6.1205611204423915
17141,418,4,727.58,1.6094379124341003,6.591097434293783
17142,239,4,1275.25,1.6094379124341003,7.151681369478875
17143,417,2,880.97,1.0986122886681098,6.782158041822873
17144,1,2,984.57,1.0986122886681098,6.893220154004312
17145,513,4,3120.91,1.6094379124341003,8.046200272985285
17146,106,13,5852.64,2.6390573296152584,8.67481896894814
17147,23,9,3199.95,2.302585092994046,8.071202919729155
17148,52,1,124.88,0.6931471805599453,4.835329072196206
17149,451,1,143.1,0.6931471805599453,4.970507503005476
17150,377,6,1357.95,1.9459101490553132,7.214467621715665
17151,735,1,231.9,0.6931471805599453,5.450609176890295
17152,195,4,2016.5,1.6094379124341003,7.609614400144104
17153,24,1,213.78,0.6931471805599453,5.369614248430071
17154,75,1,329.34,0.6931471805599453,5.800122427092944
17155,18,7,892.46,2.0794415416798357,6.795101565830168
17156,492,1,591.87,0.6931471805599453,6.384975150681265
17157,8,19,5151.9,2.995732273553991,8.547314941968759
17158,32,5,1980.0,1.791759469228055,7.591357046698551
17159,22,5,2099.59,1.791759469228055,7.6499735366327375
17160,31,17,10209.16,2.8903717578961645,9.231138581946796
17161,444,1,856.01,0.6931471805599453,6.753449587141137
17162,29,10,1715.46,2.3978952727983707,7.448019309392898
17163,22,4,699.78,1.6094379124341003,6.552194000402157
17164,33,7,2467.35,2.0794415416798357,7.811305190205457
17165,284,6,1794.32,1.9459101490553132,7.492938558014141
17166,39,2,206.34,1.0986122886681098,5.334359957894966
17167,380,3,867.11,1.3862943611198906,6.7663184347416205
17168,499,1,400.2,0.6931471805599453,5.994460056087781
17169,58,3,1156.73,1.3862943611198906,7.054216470325016
17170,374,2,178.68,1.0986122886681098,5.191177490990133
17171,289,2,384.59,1.0986122886681098,5.95477462879015
17172,79,3,956.57,1.3862943611198906,6.864398825432219
17173,5,8,3766.6,2.1972245773362196,8.234193472948663
17174,218,1,59.9,0.6931471805599453,4.109233174715851
17175,44,4,1443.69,1.6094379124341003,7.275650044659092
17176,202,3,902.32,1.3862943611198906,6.8060768649491035
17177,505,1,119.5,0.6931471805599453,4.791649752930709
17178,731,1,432.96,0.6931471805599453,6.07295236395425
17179,178,6,1507.26,1.9459101490553132,7.318711947499455
17180,56,11,2236.77,2.4849066497880004,7.7132351132599855
17181,57,3,309.85,1.3862943611198906,5.739310480715346
17182,423,2,321.3,1.0986122886681098,5.775482788821392
17183,8,6,3347.31,1.9459101490553132,8.116211019915529
17184,569,2,198.41,1.0986122886681098,5.2953630067216
17185,592,3,229.46,1.3862943611198906,5.440077311585869
17186,47,2,144.0,1.0986122886681098,4.976733742420574
17187,227,2,467.71,1.0986122886681098,6.149984240310191
17188,11,13,4592.93,2.6390573296152584,8.432491145866956
17189,106,5,953.63,1.791759469228055,6.861323830853598
17190,59,7,1726.57,2.0794415416798357,7.454471075804953
17191,28,15,4310.34,2.772588722239781,8.369004039649278
17192,536,1,75.28,0.6931471805599453,4.3344107807322185
17193,36,9,2310.04,2.302585092994046,7.745452918649038
17194,274,3,812.5,1.3862943611198906,6.7013459266590925
17195,655,1,562.98,0.6931471805599453,6.335018789876395
17196,428,1,327.75,0.6931471805599453,5.795297583491974
17197,30,1,1013.01,0.6931471805599453,6.921668046035439
17198,24,3,692.22,1.3862943611198906,6.541347409127499
17199,582,1,135.04,0.6931471805599453,4.912948960138995
17200,387,4,356.71,1.6094379124341003,5.879722602262234
17201,54,4,1143.1,1.6094379124341003,7.042373580706898
17202,421,1,160.65,0.6931471805599453,5.0854335041714425
17203,36,10,5564.09,2.3978952727983707,8.624268436085611
17204,175,9,5504.69,2.302585092994046,8.613537381901759
17205,54,3,999.35,1.3862943611198906,6.908105217746425
17206,53,1,204.24,0.6931471805599453,5.324180026073764
17207,652,1,292.62,0.6931471805599453,5.6822864143113145
17208,396,1,111.15,0.6931471805599453,4.719837260966218
17209,649,3,595.7,1.3862943611198906,6.391414474528037
17210,393,1,251.72,0.6931471805599453,5.53228215649383
17211,27,13,3773.35,2.6390573296152584,8.235983461427049
17212,253,3,794.41,1.3862943611198906,6.678857704985231
17213,40,13,4869.4,2.6390573296152584,8.490931348227312
17214,60,6,1059.12,1.9459101490553132,6.966137388245792
17215,464,1,186.15,0.6931471805599453,5.231910434350438
17216,554,1,63.6,0.6931471805599453,4.168214410788556
17217,234,2,210.1,1.0986122886681098,5.352331954854275
17218,4,18,3891.39,2.9444389791664403,8.2667786438355
17219,32,2,259.13,1.0986122886681098,5.561181506057179
17220,24,21,4457.31,3.091042453358316,8.402525049437543
17221,7,5,976.62,1.791759469228055,6.885121046473203
17222,65,6,1579.51,1.9459101490553132,7.3655028587473295
17223,310,3,558.04,1.3862943611198906,6.326221026945691
17224,501,1,100.86,0.6931471805599453,4.623599321456458
17225,582,1,131.15,0.6931471805599453,4.883937641050299
17226,309,3,895.47,1.3862943611198906,6.798464829016227
17227,19,12,1878.93,2.5649493574615367,7.538989821088237
17228,16,13,2820.03,2.6390573296152584,7.944857345472213
17229,96,2,318.76,1.0986122886681098,5.767570714403068
17230,264,18,9388.49,2.9444389791664403,9.147346257628257
17231,12,25,7064.8,3.258096538021482,8.863021522961475
17232,3,2,417.77,1.0986122886681098,6.037321843192776
17233,35,3,560.86,1.3862943611198906,6.331252708540276
17234,183,1,149.89,0.6931471805599453,5.01655109452556
17235,25,8,1562.98,2.1972245773362196,7.354989133299708
17236,13,12,1929.26,2.5649493574615367,7.5654099878515835
17237,11,4,994.13,1.6094379124341003,6.9028733818905295
17238,3,32,7331.67,3.4965075614664802,8.90009498503563
17239,313,4,1189.45,1.6094379124341003,7.082086665884911
17240,596,1,130.6,0.6931471805599453,4.879767018891217
17241,385,12,2736.64,2.5649493574615367,7.914851514369583
17242,108,5,2889.28,1.791759469228055,7.9691086622265
17243,1,69,20203.58,4.248495242049359,9.913664590362595
17244,53,5,1826.04,1.791759469228055,7.510452449953338
17245,205,2,371.63,1.0986122886681098,5.920585970224212
17246,547,2,38.92,1.0986122886681098,3.686877451443263
17247,15,1,280.09,0.6931471805599453,5.63867490275106
17248,120,2,500.54,1.0986122886681098,6.21768336493912
17249,429,1,68.03,0.6931471805599453,4.234541192715384
17250,4,2,381.97,1.0986122886681098,5.947956657131048
17251,363,3,798.98,1.3862943611198906,6.6845867273554225
17252,117,2,348.91,1.0986122886681098,5.857675978559423
17253,18,1,178.26,0.6931471805599453,5.188837265929216
17254,5,3,469.48,1.3862943611198906,6.153753450151701
17255,41,4,781.7,1.6094379124341003,6.662749480810793
17256,107,5,498.93,1.791759469228055,6.214468088621277
17257,436,2,189.78,1.0986122886681098,5.251120931717062
17258,397,2,417.3,1.0986122886681098,6.036198878448153
17259,148,6,1452.39,1.9459101490553132,7.281654037740536
17260,411,1,120.95,0.6931471805599453,4.80361112466193
17261,510,1,221.59,0.6931471805599453,5.405331514202519
17262,52,11,2488.76,2.4849066497880004,7.8199415992712
17263,208,1,63.44,0.6931471805599453,4.165734558308774
17264,424,1,268.28,0.6931471805599453,5.595751730442496
17265,139,2,550.01,1.0986122886681098,6.311752957808554
17266,2,5,501.72,1.791759469228055,6.220033355067256
17267,127,2,317.2,1.0986122886681098,5.762680115903686
17268,108,11,1733.89,2.4849066497880004,7.458699289794689
17269,386,1,491.81,0.6931471805599453,6.200123704221218
17270,469,2,601.45,1.0986122886681098,6.401004674369285
17271,736,1,204.3,0.6931471805599453,5.324472324024888
17272,42,4,2148.63,1.6094379124341003,7.673051013288749
17273,424,1,141.12,0.6931471805599453,4.956671771152826
17274,35,2,573.22,1.0986122886681098,6.353012598149689
17275,383,1,114.1,0.6931471805599453,4.745801315727837
17276,402,1,502.49,0.6931471805599453,6.221563850988198
17277,228,2,1065.35,1.0986122886681098,6.9719968810436015
17278,241,2,271.24,1.0986122886681098,5.606684030192651
17279,58,1,187.83,0.6931471805599453,5.240847139393487
17280,438,1,118.86,0.6931471805599453,4.786324395030039
17281,374,6,797.85,1.9459101490553132,6.68317319347358
17282,130,5,2308.54,1.791759469228055,7.744803649486858
17283,379,1,188.46,0.6931471805599453,5.244177920447388
17284,60,8,2788.06,2.1972245773362196,7.933459900483213
17285,628,2,407.94,1.0986122886681098,6.013568446014908
17286,22,3,389.18,1.3862943611198906,5.966608171109115
17287,26,21,3826.86,3.091042453358316,8.250061179281271
17288,9,11,2468.43,2.4849066497880004,7.811742633759938
17289,32,9,2041.8,2.302585092994046,7.622076694773489
17290,4,8,1487.96,2.1972245773362196,7.305833168656283
17291,308,1,550.8,0.6931471805599453,6.313185661783185
17292,472,2,271.75,1.0986122886681098,5.60855562471318
17293,8,17,3750.63,2.8903717578961645,8.229945691190933
17294,669,2,467.79,1.0986122886681098,6.1501549069772725
17295,29,3,547.0,1.3862943611198906,6.306275286948016
17296,730,1,338.13,0.6931471805599453,5.826383514696429
17297,17,1,128.18,0.6931471805599453,4.861206780604327
17298,101,5,954.26,1.791759469228055,6.861983554735969
17299,12,6,993.23,1.9459101490553132,6.901968568220403
17300,391,2,393.64,1.0986122886681098,5.977973956925482
17301,21,2,294.39,1.0986122886681098,5.688296517120754
17302,15,5,1135.63,1.791759469228055,7.035823023024634
17303,361,1,250.04,0.6931471805599453,5.525612288984722
17304,534,1,111.5,0.6931471805599453,4.722953221644475
17305,649,1,2135.46,0.6931471805599453,7.666905532699596
17306,11,21,9782.35,3.091042453358316,9.188437240164195
17307,395,11,3999.89,2.4849066497880004,8.294272115352573
17308,393,2,4511.76,1.0986122886681098,8.41466421870983
17309,95,3,320.39,1.3862943611198906,5.7726553389425765
17310,387,2,1025.1,1.0986122886681098,6.933520486868163
17311,78,6,3566.56,1.9459101490553132,8.179637167709913
17312,139,3,644.3,1.3862943611198906,6.469715324941794
17313,31,1,2328.84,0.6931471805599453,7.7535548746739895
17314,25,17,4904.43,2.8903717578961645,8.498098033804354
17315,2,43,9599.58,3.784189633918261,9.169578792297582
17316,420,1,124.45,0.6931471805599453,4.8319072728124315
17317,46,3,2600.34,1.3862943611198906,7.863781975859922
17318,725,1,157.33,0.6931471805599453,5.0646814625133425
17319,669,1,29.1,0.6931471805599453,3.40452517175483
17320,100,6,2444.85,1.9459101490553132,7.802147989755076
17321,8,6,1665.21,1.9459101490553132,7.418306865203269
17322,376,5,922.59,1.791759469228055,6.828268250223805
17323,15,12,1551.04,2.5649493574615367,7.347325473606917
17324,18,12,2171.07,2.5649493574615367,7.683435908895461
17325,280,3,609.57,1.3862943611198906,6.414392947092451
17326,408,2,312.35,1.0986122886681098,5.747320776670684
17327,410,2,152.35,1.0986122886681098,5.032722890560261
17328,673,1,104.7,0.6931471805599453,4.660604892876192
17329,14,5,998.53,1.791759469228055,6.907285168497517
17330,23,4,423.8,1.6094379124341003,6.051618469927729
17331,124,1,175.2,0.6931471805599453,5.171619713502079
17332,528,5,838.27,1.791759469228055,6.732532466377506
17333,86,1,494.25,0.6931471805599453,6.20506268557866
17334,302,3,635.15,1.3862943611198906,6.45543438458871
17335,384,2,497.04,1.0986122886681098,6.2106803950842115
17336,472,1,81.12,0.6931471805599453,4.408181592150733
17337,151,4,1981.06,1.6094379124341003,7.591891986883801
17338,17,17,11889.33,2.8903717578961645,9.383480743715156
17339,94,3,302.36,1.3862943611198906,5.714920219066657
17340,30,18,19617.95,2.9444389791664403,9.884251214867707
17341,157,5,1272.21,1.791759469228055,7.149296549602667
17342,380,4,1227.54,1.6094379124341003,7.113581751463728
17343,355,6,1259.94,1.9459101490553132,7.1396127535481995
17344,46,2,457.36,1.0986122886681098,6.127654901558247
17345,15,10,1586.63,2.3978952727983707,7.369997617177843
17346,4,26,4998.61,3.295836866004329,8.51711518837408
17347,86,1,228.96,0.6931471805599453,5.43790538075509
17348,15,9,2442.29,2.302585092994046,7.801100770721072
17349,179,5,772.41,1.791759469228055,6.650809309009441
17350,8,7,1893.7,2.0794415416798357,7.5468157936383164
17351,36,12,1988.23,2.5649493574615367,7.595502908166634
17352,696,1,36.25,0.6931471805599453,3.6176519448255684
17353,129,4,3242.0,1.6094379124341003,8.084254106307318
17354,51,4,3133.96,1.6094379124341003,8.050371693814968
17355,386,1,273.31,0.6931471805599453,5.614258853713599
17356,312,5,946.47,1.791759469228055,6.853795274186192
17357,24,2,384.39,1.0986122886681098,5.954255808575653
17358,303,5,861.01,1.791759469228055,6.759266871524477
17359,11,2,284.46,1.0986122886681098,5.654101914201623
17360,17,6,1200.51,1.9459101490553132,7.09133437807156
17361,49,5,871.79,1.791759469228055,6.771694977074673
17362,239,7,1024.04,2.0794415416798357,6.932486915201321
17363,395,3,920.46,1.3862943611198906,6.825959368679954
17364,1,28,11972.92,3.367295829986474,9.390486230320503
17365,13,15,8184.49,2.772588722239781,9.01011835362118
17366,432,2,1077.24,1.0986122886681098,6.983085361197907
17367,238,1,167.55,0.6931471805599453,5.12723244168007
17368,23,14,2758.29,2.70805020110221,7.922728679240859
17369,456,1,979.2,0.6931471805599453,6.887756632475448
17370,73,4,446.18,1.6094379124341003,6.102961198121657
17371,17,6,655.37,1.9459101490553132,6.486724654332361
17372,41,28,4347.31,3.367295829986474,8.377542542847694
17373,40,7,1167.5,2.0794415416798357,7.063476153978913
17374,219,3,727.11,1.3862943611198906,6.5904521356834955
17375,199,4,660.55,1.6094379124341003,6.49458556648842
17376,71,4,453.64,1.6094379124341003,6.119505896988866
17377,24,78,17644.27,4.3694478524670215,9.778223037777508
17378,374,1,10.95,0.6931471805599453,2.4807312783775197
17379,11,1,389.72,0.6931471805599453,5.96799119092234
17380,434,3,645.0,1.3862943611198906,6.470799503782602
17381,9,38,36398.65,3.6635616461296463,10.502314438193988
17382,65,8,902.28,2.1972245773362196,6.806032582872267
17383,4,2,304.09,1.0986122886681098,5.720606815046503
17384,19,3,507.55,1.3862943611198906,6.2315635390716055
17385,15,1,256.11,0.6931471805599453,5.549504008886889
17386,8,7,2812.77,2.0794415416798357,7.942280500147702
17387,20,2,746.81,1.0986122886681098,6.617148935013109
17388,78,11,2675.37,2.4849066497880004,7.892216677759007
17389,1,61,57215.33,4.127134385045092,10.954594626134003
17390,421,1,149.3,0.6931471805599453,5.012633296758929
17391,164,2,508.8,1.0986122886681098,6.234018491942015
17392,307,3,585.92,1.3862943611198906,6.374888524339266
17393,411,2,381.15,1.0986122886681098,5.945813201688893
17394,219,1,203.87,0.6931471805599453,5.3223756316411075
17395,508,1,97.5,0.6931471805599453,4.590056548178043
17396,39,14,8409.6,2.70805020110221,9.037248094060683
17397,22,3,1198.28,1.3862943611198906,7.089476655704059
17398,115,3,653.38,1.3862943611198906,6.483688222474311
17400,126,8,4623.28,2.1972245773362196,8.439075962152135
17401,541,1,114.85,0.6931471805599453,4.752296250878385
17402,5,23,4635.56,3.1780538303479458,8.441727990952408
17403,36,2,382.87,1.0986122886681098,5.950303953602893
17404,4,23,47781.12,3.1780538303479458,10.77440678992478
17405,1,3,1031.41,1.3862943611198906,6.9396511539657
17406,333,13,4186.95,2.6390573296152584,8.339966633046188
17407,412,1,552.9,0.6931471805599453,6.316984165039059
17408,163,3,316.09,1.3862943611198906,5.759185645253913
17409,185,10,7793.51,2.3978952727983707,8.961174918707844
17410,16,5,1214.72,1.791759469228055,7.1030917728535865
17411,12,5,1425.38,1.791759469228055,7.262895045138237
17412,3,16,4220.22,2.833213344056216,8.347879464774909
17413,405,2,560.14,1.0986122886681098,6.329970428756386
17414,44,6,2249.52,1.9459101490553132,7.7189165796075185
17415,80,1,507.84,0.6931471805599453,6.23213362528801
17416,30,22,17298.45,3.1354942159291497,9.758429988072983
17417,549,1,164.18,0.6931471805599453,5.1070357883825706
17418,42,3,670.06,1.3862943611198906,6.508858551752004
17419,11,18,6126.25,2.9444389791664403,8.720501314896335
17420,50,6,953.58,1.9459101490553132,6.861271453168575
17421,386,3,1059.41,1.3862943611198906,6.966410904774026
17422,16,11,3594.76,2.4849066497880004,8.187510652541107
17423,46,3,1118.95,1.3862943611198906,7.0210393204354755
17425,19,2,759.17,1.0986122886681098,6.63354209247732
17426,8,13,8077.77,2.6390573296152584,8.996994912204553
17427,72,1,100.8,0.6931471805599453,4.623010104116422
17428,1,45,31466.76,3.828641396489095,10.356718808624574
17429,128,5,1357.46,1.791759469228055,7.2141069841929415
17430,33,4,622.57,1.6094379124341003,6.435461028265021
17431,313,1,403.3,0.6931471805599453,6.002157176646725
17432,18,9,1728.99,2.302585092994046,7.455870907128298
17433,88,2,569.96,1.0986122886681098,6.347319154662812
17434,2,7,2373.82,2.0794415416798357,7.77267692412289
17435,411,1,331.35,0.6931471805599453,5.806188630487591
17436,2,5,534.06,1.791759469228055,6.282378890140428
17437,530,1,369.68,0.6931471805599453,5.915339156718491
17438,254,5,1422.77,1.791759469228055,7.261063562072737
17439,656,1,325.74,0.6931471805599453,5.789164747598362
17440,157,4,323.58,1.6094379124341003,5.7825320388877355
17441,732,1,293.35,0.6931471805599453,5.68476953547427
17442,37,15,4620.3,2.772588722239781,8.438431329775756
17443,220,1,534.24,0.6931471805599453,6.282715244436788
17444,148,3,2940.04,1.3862943611198906,7.9865185392775535
17446,177,2,120.9,1.0986122886681098,4.803201036487226
17447,40,2,541.53,1.0986122886681098,6.296243383424822
17448,497,46,14523.67,3.8501476017100584,9.583603862012795
17449,2,13,4868.15,2.6390573296152584,8.490674662855428
17450,8,51,244784.25,3.9512437185814275,12.408136574537034
17451,1,7,1721.4,2.0794415416798357,7.451473946050153
17453,18,2,486.72,1.0986122886681098,6.189741470692064
17454,192,10,1547.94,2.3978952727983707,7.345326104999135
17455,204,1,131.7,0.6931471805599453,4.888090941338162
17456,365,2,975.56,1.0986122886681098,6.8840361923615445
17457,127,14,5984.81,2.70805020110221,8.697146947180531
17458,15,2,529.58,1.0986122886681098,6.2739707478156985
17459,43,2,657.3,1.0986122886681098,6.489660754473831
17460,94,16,2157.97,2.833213344056216,7.677386535096358
17461,23,3,735.82,1.3862943611198906,6.602343628980946
17462,60,2,675.69,1.0986122886681098,6.517213265531828
17463,16,7,2535.26,2.0794415416798357,7.838445833961232
17464,158,3,907.14,1.3862943611198906,6.811398551738031
17465,426,7,2542.79,2.0794415416798357,7.841410373882996
17466,10,2,763.28,1.0986122886681098,6.638934214171274
17467,395,1,102.6,0.6931471805599453,4.640537329825382
17468,10,3,194.8,1.3862943611198906,5.27709373009641
17469,16,17,5051.25,2.8903717578961645,8.527588967598358
17470,45,11,2626.47,2.4849066497880004,7.873776684988493
17471,475,1,321.65,0.6931471805599453,5.776568144381849
17472,191,4,922.35,1.6094379124341003,6.828008360891881
17473,409,2,607.0,1.0986122886681098,6.410174881966167
17474,600,1,1047.0,0.6931471805599453,6.954638864880987
17475,79,1,194.37,0.6931471805599453,5.274895196603544
17476,396,2,489.86,1.0986122886681098,6.1961589547536615
17477,613,2,1144.3,1.0986122886681098,7.04342189040367
17478,408,2,1272.8,1.0986122886681098,7.149759837937266
17479,633,1,389.26,0.6931471805599453,5.9668131836668525
17480,78,2,882.23,1.0986122886681098,6.783585642337257
17481,4,4,1255.59,1.6094379124341003,7.136156981955326
17482,487,2,775.64,1.0986122886681098,6.6549769225382365
17483,65,4,591.73,1.6094379124341003,6.384738983338736
17484,576,2,209.57,1.0986122886681098,5.34981813941044
17486,261,1,396.87,0.6931471805599453,5.986125318762377
17487,728,1,160.55,0.6931471805599453,5.084814692270507
17488,641,1,336.5,0.6931471805599453,5.821565510312585
17489,59,2,376.64,1.0986122886681098,5.933941360864316
17490,1,9,2750.5,2.302585092994046,7.919901496499813
17491,1,17,5653.67,2.8903717578961645,8.64023703140981
17492,248,3,1122.42,1.3862943611198906,7.024132883037598
17493,385,1,100.91,0.6931471805599453,4.6240900708406025
17494,502,1,54.7,0.6931471805599453,4.019980146933238
17495,8,3,806.72,1.3862943611198906,6.694215463810622
17496,359,4,1412.89,1.6094379124341003,7.254100049936812
17497,390,2,287.25,1.0986122886681098,5.663828159149168
17498,76,1,272.22,0.6931471805599453,5.610277331459341
17499,290,2,1341.39,1.0986122886681098,7.202206886340738
17500,17,3,1138.0,1.3862943611198906,7.037905963447182
17501,221,2,288.6,1.0986122886681098,5.668500660511562
17502,9,4,689.1,1.6094379124341003,6.536836514626557
17503,3,2,558.96,1.0986122886681098,6.327865352606625
17504,206,18,9490.17,2.9444389791664403,9.158117171675906
17505,162,5,2435.48,1.791759469228055,7.798309653754078
17506,76,1,302.2,0.6931471805599453,5.714392653768217
17507,262,2,605.58,1.0986122886681098,6.407836624054821
17508,281,8,4579.23,2.1972245773362196,8.429504494187944
17509,58,8,6083.64,2.1972245773362196,8.713522841798035
17510,25,2,514.56,1.0986122886681098,6.245253688536579
17511,3,60,172132.87,4.110873864173311,12.056027767019842
17512,29,18,5467.82,2.9444389791664403,8.606818150024004
17513,72,3,1158.8,1.3862943611198906,7.05600285544234
17514,128,2,522.0,1.0986122886681098,6.259581464064923
17515,31,9,1602.51,2.302585092994046,7.379950255471731
17516,15,6,947.5,1.9459101490553132,6.854881789375069
17517,309,1,153.94,0.6931471805599453,5.043037945203756
17518,426,2,329.42,1.0986122886681098,5.8003645725024455
17519,17,15,4774.17,2.772588722239781,8.471184854375332
17520,54,1,546.81,0.6931471805599453,6.305928511499892
17521,30,5,1278.06,1.791759469228055,7.153880712128252
17522,2,5,1070.71,1.791759469228055,6.977010782644906
17523,11,4,652.74,1.6094379124341003,6.48270971889503
17524,361,3,539.14,1.3862943611198906,6.291828365215705
17525,360,3,1161.9,1.3862943611198906,7.058672164298998
17526,5,12,3939.24,2.5649493574615367,8.278996914142398
17527,54,4,939.37,1.6094379124341003,6.8462734148384685
17528,1,8,3628.5,2.1972245773362196,8.196850176724896
17529,610,2,1240.25,1.0986122886681098,7.123874215359383
17530,1,12,2791.69,2.5649493574615367,7.934760568020008
17531,190,3,1266.82,1.3862943611198906,7.145054169084526
17532,386,1,65.34,0.6931471805599453,4.1947930335189065
17533,435,1,34.8,0.6931471805599453,3.5779478934066544
17534,54,5,1668.83,1.791759469228055,7.42047710382201
17535,280,1,164.4,0.6931471805599453,5.108366782589591
17536,177,3,364.83,1.3862943611198906,5.902168744622394
17537,30,2,887.67,1.0986122886681098,6.789725963001244
17538,26,1,98.42,0.6931471805599453,4.599353300666526
17539,618,4,1176.84,1.6094379124341003,7.071437531557153
17540,25,6,1590.6,1.9459101490553132,7.372495078552774
17541,510,1,119.86,0.6931471805599453,4.794632850933413
17542,270,3,340.85,1.3862943611198906,5.834372044359803
17543,550,1,120.05,0.6931471805599453,4.796203683384068
17544,390,3,944.82,1.3862943611198906,6.852052276105886
17545,43,6,1409.86,1.9459101490553132,7.251954726519087
17547,376,2,727.85,1.0986122886681098,6.5914679495200215
17548,234,4,731.26,1.6094379124341003,6.596135642152661
17549,24,2,148.86,1.0986122886681098,5.0097015249361645
17550,197,9,2506.64,2.302585092994046,7.827097350780007
17551,359,1,290.34,0.6931471805599453,5.674490970020802
17552,60,12,2786.77,2.5649493574615367,7.932997272064199
17553,130,4,3757.6,1.6094379124341003,8.231801826622501
17554,1,5,1952.45,1.791759469228055,7.577352319081822
17555,20,5,1045.74,1.791759469228055,6.953435851474111
17556,206,2,300.67,1.0986122886681098,5.709333704694526
17557,14,4,575.46,1.6094379124341003,6.356905953086827
17558,393,1,259.17,0.6931471805599453,5.561335263505108
17559,513,1,167.62,0.6931471805599453,5.12764766249453
17560,95,8,1895.8,2.1972245773362196,7.547923534751195
17561,19,4,703.02,1.6094379124341003,6.556806764845421
17562,14,7,1122.38,2.0794415416798357,7.024097276842117
17563,578,2,392.38,1.0986122886681098,5.974776065821747
17564,24,3,454.01,1.3862943611198906,6.120319396731415
17565,587,1,131.83,0.6931471805599453,4.8890701151444125
17566,8,2,869.77,1.0986122886681098,6.769377877687473
17567,7,9,4838.08,2.302585092994046,8.484479898998053
17568,633,1,374.45,0.6931471805599453,5.928125306545893
17569,332,1,344.14,0.6931471805599453,5.843950131819433
17570,382,1,100.0,0.6931471805599453,4.61512051684126
17571,50,5,1630.91,1.791759469228055,7.397506386944574
17572,71,10,652.21,2.3978952727983707,6.48189867022591
17573,29,3,380.6,1.3862943611198906,5.944372939574132
17574,243,1,185.65,0.6931471805599453,5.229235205360593
17575,667,1,171.7,0.6931471805599453,5.1515559851526325
17576,8,41,8711.95,3.7376696182833684,9.072565703663232
17577,645,2,348.75,1.0986122886681098,5.857218613545591
17578,218,7,1047.33,2.0794415416798357,6.954953700811138
17579,5,4,753.28,1.6094379124341003,6.625763651858722
17580,253,5,541.02,1.791759469228055,6.295302901127848
17581,1,43,17951.17,3.784189633918261,9.795466277974555
17582,236,5,1446.95,1.791759469228055,7.277904041962734
17583,560,1,135.95,0.6931471805599453,4.919615895709087
17584,7,6,5309.42,1.9459101490553132,8.577426207153255
17585,109,7,2064.71,2.0794415416798357,7.633229271966494
17586,619,1,167.4,0.6931471805599453,5.126342101808226
17587,628,1,176.71,0.6931471805599453,5.1801530081973945
17588,100,7,2939.55,2.0794415416798357,7.986351917666346
17589,60,18,13837.94,2.9444389791664403,9.535241636643152
17590,2,3,1468.02,1.3862943611198906,7.292350790785078
17591,73,8,2339.32,2.1972245773362196,7.758042951138778
17592,739,1,148.3,0.6931471805599453,5.005957704545144
